,uid,odi_type,team,opposition,toss_won,bat_first_win_prob,is_home,balls_total,stadium_id,runs,run_rate,balls_per_wicket,runs_per_wicket,year,all_out_flag,deviation_from_avg_score,win_percentage
1575,84489,daynight,England,New-Zealand,0,0.516129032,0,300,1166,234,4.68,27.27272727,21.27272727,2018,1,1,1
1576,85128,day,Australia,England,1,0.472727273,0,208,75,205,5.913461538,18.90909091,18.63636364,2018,1,-23,0
1577,85127,daynight,Australia,England,1,0.368421053,0,300,1039,310,6.2,33.33333333,34.44444444,2018,0,61,0
1578,85126,daynight,England,Australia,0,0.428571429,1,300,34,481,9.62,42.85714286,68.71428571,2018,0,227,1
1579,85125,day,England,Australia,0,0.285714286,1,300,644,342,6.84,33.33333333,38,2018,0,117,1
1580,85124,daynight,Australia,England,1,0.410958904,0,282,45,214,4.553191489,25.63636364,19.45454545,2018,1,-37,0
1581,85135,day,India,England,0,0.391304348,0,300,179,256,5.12,33.33333333,28.44444444,2018,0,27,0
1582,85134,day,England,India,1,0.462686567,1,300,10,322,6.44,37.5,40.25,2018,0,82,1
1583,85133,day,England,India,0,0.428571429,1,299,34,268,5.377926421,27.18181818,24.36363636,2018,1,14,0
1584,87852,daynight,Sri-Lanka,England,1,0.541984733,1,300,1004,366,7.32,42.85714286,52.28571429,2018,0,131,1
1585,87851,day,Sri-Lanka,England,0,0.4,1,300,2503,273,5.46,37.5,34.125,2018,0,25,0
1586,87850,daynight,Sri-Lanka,England,0,0.4,1,126,2503,150,7.142857143,12.6,15,2018,0,-98,0
1587,87849,day,England,Sri-Lanka,0,0.448275862,0,300,1434,278,5.56,30,27.8,2018,0,62,1
1588,88175,daynight,South-Africa,Australia,0,0.583333333,0,300,905,320,6.4,50,53.33333333,2018,0,77,1
1589,88174,daynight,Australia,South-Africa,0,0.541176471,1,291,131,231,4.762886598,26.45454545,21,2018,1,1,1
1590,88173,day,Australia,South-Africa,0,0.5,1,229,3404,152,3.982532751,20.81818182,13.81818182,2018,1,-53,0
1591,85537,daynight,South-Africa,India,0,0.407407407,1,281,902,204,4.355871886,25.54545455,18.54545455,2018,1,-42,0
1592,85536,daynight,India,South-Africa,0,0.476190476,0,300,173,274,5.48,37.5,34.25,2018,0,41,1
1593,85535,daynight,India,South-Africa,1,0.395348837,0,300,508,289,5.78,37.5,36.125,2018,0,53,0
1594,85534,daynight,India,South-Africa,0,0.651162791,0,300,174,303,6.06,42.85714286,43.28571429,2018,0,68,1
1595,85533,day,South-Africa,India,0,0.407407407,1,194,902,118,3.649484536,17.63636364,10.72727273,2018,1,-128,0
1596,85532,daynight,South-Africa,India,1,0.468085106,1,300,302,269,5.38,33.33333333,29.88888889,2018,0,34,0
1597,87944,day,Sri-Lanka,South-Africa,1,0.448275862,1,207,1434,193,5.594202899,18.81818182,17.54545455,2018,1,-23,0
1598,87948,daynight,Sri-Lanka,South-Africa,1,0.541984733,1,300,1004,299,5.98,33.33333333,33.22222222,2018,0,64,1
1599,87947,daynight,Sri-Lanka,South-Africa,0,0.4,1,234,2503,306,7.846153846,29.25,38.25,2018,0,58,1
1600,87946,day,South-Africa,Sri-Lanka,0,0.4,0,300,2503,363,7.26,37.5,45.375,2018,0,115,1
1601,87945,daynight,Sri-Lanka,South-Africa,1,0.448275862,1,300,1434,244,4.88,33.33333333,27.11111111,2018,0,28,0
1602,88393,day,Bangladesh,West-Indies,1,0.722222222,0,300,576,301,6.02,42.85714286,43,2018,0,15,1
1603,88392,daynight,West-Indies,Bangladesh,0,0.590909091,1,297,1986,271,5.474747475,27,24.63636364,2018,1,46,1
1604,88391,day,Bangladesh,West-Indies,1,0.590909091,0,300,1986,279,5.58,60,55.8,2018,0,54,1
1605,90150,daynight,India,West-Indies,1,0.555555556,1,300,393,377,7.54,50,62.83333333,2018,0,189,1
1606,90149,daynight,West-Indies,India,0,0.5,0,300,2677,283,5.66,30,28.3,2018,0,-8,1
1607,90147,daynight,West-Indies,India,0,0,0,300,2865,322,6.44,33.33333333,35.77777778,2018,0,0,0
1608,90151,daynight,West-Indies,India,1,0,0,191,3400,104,3.267015707,17.36363636,9.454545455,2018,1,0,0
1609,88981,daynight,West-Indies,Bangladesh,0,0.75,0,300,1564,198,3.96,30,19.8,2018,0,-92,0
1610,88980,daynight,Bangladesh,West-Indies,0,0.462962963,1,300,2025,255,5.1,37.5,31.875,2018,0,26,0
1611,88979,daynight,West-Indies,Bangladesh,1,0.462962963,0,300,2025,195,3.9,30,19.5,2018,0,-34,0
1612,84508,day,New-Zealand,Pakistan,1,0.517241379,1,300,116,271,5.42,37.5,33.875,2018,0,54,1
1613,84507,daynight,Pakistan,New-Zealand,1,0.297297297,0,300,504,262,5.24,33.33333333,29.11111111,2018,0,25,0
1614,84506,day,New-Zealand,Pakistan,1,0.5,1,300,769,257,5.14,27.27272727,23.36363636,2018,1,-4,1
1615,84505,day,Pakistan,New-Zealand,1,0.272727273,0,300,2480,246,4.92,30,24.6,2018,0,-19,0
1616,84504,day,New-Zealand,Pakistan,0,0.517241379,1,300,116,315,6.3,37.5,39.375,2018,0,98,1
1617,89865,daynight,New-Zealand,Pakistan,1,0.652173913,0,300,1965,209,4.18,30,20.9,2018,0,-38,0
1618,89864,daynight,New-Zealand,Pakistan,1,0.652173913,0,300,1965,266,5.32,30,26.6,2018,0,19,1
1619,88974,day,Bangladesh,India,0,0.352941176,0,291,2439,222,4.577319588,26.45454545,20.18181818,2018,1,-7,0
1620,88970,day,Pakistan,India,1,0.352941176,0,300,2439,237,4.74,37.5,29.625,2018,0,8,0
1621,88968,day,Bangladesh,India,0,0.352941176,0,295,2439,173,3.518644068,26.81818182,15.72727273,2018,1,-56,0
1622,88966,day,Pakistan,India,1,0.352941176,0,259,2439,162,3.752895753,23.54545455,14.72727273,2018,1,-67,0
1623,88973,day,Bangladesh,Pakistan,1,0.652173913,0,293,1965,239,4.894197952,26.63636364,21.72727273,2018,1,-8,1
1624,86817,daynight,Sri-Lanka,Bangladesh,1,0.462962963,0,300,2025,221,4.42,27.27272727,20.09090909,2018,1,-8,1
1625,86816,daynight,Bangladesh,Sri-Lanka,1,0.462962963,1,144,2025,82,3.416666667,13.09090909,7.454545455,2018,1,-147,0
1626,86813,daynight,Bangladesh,Sri-Lanka,1,0.462962963,1,300,2025,320,6.4,37.5,40,2018,0,91,1
1627,88962,day,Bangladesh,Sri-Lanka,1,0.352941176,0,297,2439,261,5.272727273,27,23.72727273,2018,1,32,1
1628,90166,day,England,West-Indies,0,0.391304348,0,300,1131,418,8.36,42.85714286,59.71428571,2019,0,175,1
1629,90164,daynight,West-Indies,England,0,0.452380952,1,300,199,289,5.78,42.85714286,41.28571429,2019,0,57,1
1630,90163,daynight,West-Indies,England,1,0.452380952,1,300,199,360,7.2,33.33333333,40,2019,0,128,0
1631,90167,daynight,England,West-Indies,0,0.344827586,0,169,1697,113,4.01183432,15.36363636,10.27272727,2019,1,-112,0
1632,88095,day,England,South-Africa,0,0.410958904,1,300,45,311,6.22,33.33333333,34.55555556,2019,0,60,1
1633,88941,day,England,Pakistan,1,0.391304348,1,300,179,351,7.02,30,35.1,2019,0,122,1
1634,88940,daynight,Pakistan,England,0,0.428571429,0,300,34,340,6.8,37.5,42.5,2019,0,86,0
1635,88939,daynight,Pakistan,England,0,0.384615385,0,300,176,358,7.16,30,35.8,2019,0,115,0
1636,88938,day,England,Pakistan,0,0.451612903,1,300,1184,373,7.46,75,93.25,2019,0,126,1
1637,88132,day,England,India,1,0.412698413,1,300,164,337,6.74,37.5,42.125,2019,0,107,1
1638,88126,day,Australia,England,0,0.462686567,0,300,10,285,5.7,37.5,35.625,2019,0,45,1
1639,88121,day,Sri-Lanka,England,1,0.391304348,0,300,179,232,4.64,30,23.2,2019,0,3,1
1640,88113,day,West-Indies,England,0,0.451612903,0,268,1184,212,4.746268657,24.36363636,19.27272727,2019,1,-35,0
1641,88106,day,England,Bangladesh,0,0.285714286,1,300,644,386,7.72,42.85714286,55.14285714,2019,0,161,1
1642,88100,day,Pakistan,England,0,0.428571429,0,300,34,348,6.96,33.33333333,38.66666667,2019,0,94,1
1643,88141,day,Australia,England,1,0.412698413,0,294,164,223,4.551020408,26.72727273,20.27272727,2019,1,-7,0
1644,88135,day,England,New-Zealand,1,0.368421053,1,300,1039,305,6.1,33.33333333,33.88888889,2019,0,56,1
1645,88186,daynight,Australia,India,0,0.483221477,1,292,61,230,4.726027397,26.54545455,20.90909091,2019,1,8,0
1646,88185,daynight,Australia,India,1,0.541176471,1,300,131,298,5.96,30,29.8,2019,0,68,0
1647,88184,daynight,Australia,India,1,0.566037736,1,300,132,288,5.76,50,48,2019,0,64,1
1648,91719,daynight,Australia,Pakistan,0,0.352941176,0,300,2439,327,6.54,37.5,40.875,2019,0,98,1
1649,91718,daynight,Australia,Pakistan,0,0.352941176,0,300,2439,277,5.54,37.5,34.625,2019,0,48,1
1650,91717,daynight,Australia,Pakistan,1,0.652173913,0,300,1965,266,5.32,42.85714286,38,2019,0,19,1
1651,91716,daynight,Pakistan,Australia,1,0.53526971,0,300,848,284,5.68,37.5,35.5,2019,0,60,0
1652,91715,daynight,Pakistan,Australia,1,0.53526971,0,300,848,280,5.6,50,46.66666667,2019,0,56,0
1653,91285,daynight,Australia,India,1,0.48,0,300,333,272,5.44,30,27.2,2019,0,38,1
1654,91284,daynight,India,Australia,1,0.6,1,300,1015,358,7.16,30,35.8,2019,0,87,0
1655,91283,daynight,Australia,India,0,0.4,0,300,2575,313,6.26,50,52.16666667,2019,0,52,1
1656,91282,daynight,India,Australia,0,0.272727273,1,290,2399,250,5.172413793,26.36363636,22.72727273,2019,1,-10,1
1657,91281,daynight,Australia,India,1,0.5,0,300,1981,236,4.72,37.5,29.5,2019,0,-41,0
1658,88131,daynight,Australia,New-Zealand,1,0.462686567,0,300,10,243,4.86,30,24.3,2019,0,3,1
1659,88120,day,Australia,Bangladesh,1,0.428571429,0,300,34,381,7.62,50,63.5,2019,0,127,1
1660,88114,day,Australia,Sri-Lanka,0,0.410958904,0,300,45,334,6.68,37.5,41.75,2019,0,83,1
1661,88111,day,Australia,Pakistan,0,0.307692308,0,294,147,307,6.265306122,26.72727273,27.90909091,2019,1,77,1
1662,88108,day,India,Australia,1,0.410958904,0,300,45,352,7.04,50,58.66666667,2019,0,101,1
1663,88104,day,Australia,West-Indies,0,0.428571429,0,294,34,288,5.87755102,26.72727273,26.18181818,2019,1,34,1
1664,88139,daynight,South-Africa,Australia,1,0.472727273,0,300,75,325,6.5,42.85714286,46.42857143,2019,0,97,1
1665,88029,daynight,Pakistan,South-Africa,0,0.651162791,0,300,174,240,4.8,33.33333333,26.66666667,2019,0,5,0
1666,88028,day,South-Africa,Pakistan,0,0.395348837,1,246,508,164,4,22.36363636,14.90909091,2019,1,-72,0
1667,88027,daynight,Pakistan,South-Africa,1,0.407407407,0,300,902,317,6.34,42.85714286,45.28571429,2019,0,71,0
1668,88026,daynight,Pakistan,South-Africa,0,0.468085106,0,275,302,203,4.429090909,25,18.45454545,2019,1,-32,0
1669,88025,daynight,South-Africa,Pakistan,1,0.476190476,1,300,173,266,5.32,100,88.66666667,2019,0,33,0
1670,88040,daynight,Sri-Lanka,South-Africa,1,0.651162791,0,297,174,225,4.545454545,27,20.45454545,2019,1,-10,0
1671,88039,daynight,Sri-Lanka,South-Africa,0,0.476190476,0,236,173,189,4.805084746,21.45454545,17.18181818,2019,1,-44,0
1672,88038,day,South-Africa,Sri-Lanka,0,0.468085106,1,300,302,331,6.62,50,55.16666667,2019,0,96,1
1673,88037,daynight,South-Africa,Sri-Lanka,0,0.407407407,1,271,902,251,5.557195572,24.63636364,22.81818182,2019,1,5,1
1674,88036,day,Sri-Lanka,South-Africa,0,0.395348837,0,282,508,231,4.914893617,25.63636364,21,2019,1,-5,0
1675,88129,day,Sri-Lanka,South-Africa,0,0.368421053,0,297,1039,203,4.101010101,27,18.45454545,2019,1,-46,0
1676,88124,day,Pakistan,South-Africa,1,0.462686567,0,300,10,308,6.16,37.5,38.5,2019,0,68,1
1677,88119,day,South-Africa,New-Zealand,0,0.412698413,0,294,164,241,4.918367347,42,34.42857143,2019,0,11,0
1678,88102,day,South-Africa,India,1,0.451612903,0,300,1184,227,4.54,30,22.7,2019,0,-20,0
1679,88099,day,Bangladesh,South-Africa,0,0.410958904,0,300,45,330,6.6,42.85714286,47.14285714,2019,0,79,1
1680,88096,day,Pakistan,West-Indies,0,0.428571429,0,130,34,105,4.846153846,11.81818182,9.545454545,2019,1,-149,0
1681,91296,day,West-Indies,Bangladesh,0,0.3125,0,144,974,152,6.333333333,72,76,2019,0,-89,0
1682,91294,day,West-Indies,Bangladesh,1,0.3125,0,300,974,247,4.94,30,24.7,2019,0,6,0
1683,91291,day,West-Indies,Bangladesh,1,0.428571429,0,300,613,261,5.22,30,26.1,2019,0,58,0
1684,88128,day,India,West-Indies,1,0.472727273,0,300,75,268,5.36,37.5,33.5,2019,0,40,1
1685,88123,daynight,New-Zealand,West-Indies,0,0.472727273,0,300,75,291,5.82,33.33333333,32.33333333,2019,0,63,1
1686,88117,day,West-Indies,Bangladesh,0,0.307692308,0,300,147,321,6.42,33.33333333,35.66666667,2019,0,91,0
1687,88133,day,Sri-Lanka,West-Indies,0,0.368421053,0,300,1039,338,6.76,42.85714286,48.28571429,2019,0,89,1
1688,93242,day,West-Indies,India,1,0.434782609,1,210,208,240,6.857142857,26.25,30,2019,0,23,0
1689,93241,day,India,West-Indies,1,0.434782609,0,300,208,279,5.58,37.5,34.875,2019,0,62,1
1690,93135,day,West-Indies,India,0,0.368421053,0,300,442,315,6.3,50,52.5,2019,0,66,0
1691,93134,day,India,West-Indies,0,0.333333333,1,300,1896,387,7.74,50,64.5,2019,0,93,1
1692,93133,day,India,West-Indies,0,0.590909091,1,300,291,287,5.74,33.33333333,31.88888889,2019,0,46,0
1693,89023,daynight,India,New-Zealand,0,0.297297297,0,185,504,92,2.983783784,16.81818182,8.363636364,2019,1,-145,0
1694,89022,daynight,New-Zealand,India,1,0.454545455,1,294,2524,243,4.959183673,26.72727273,22.09090909,2019,1,-25,0
1695,89021,daynight,India,New-Zealand,1,0.454545455,0,300,2524,324,6.48,60,64.8,2019,0,56,1
1696,89020,daynight,New-Zealand,India,1,0.377777778,1,228,453,157,4.131578947,20.72727273,14.27272727,2019,1,-84,0
1697,89032,day,New-Zealand,Sri-Lanka,0,0.272727273,1,300,2480,364,7.28,60,72.8,2019,0,99,1
1698,89031,daynight,New-Zealand,Sri-Lanka,1,0.454545455,1,300,2524,319,6.38,37.5,39.875,2019,0,51,1
1699,89030,daynight,New-Zealand,Sri-Lanka,1,0.454545455,1,300,2524,371,7.42,37.5,46.375,2019,0,103,1
1700,89036,day,New-Zealand,Bangladesh,0,0.5,1,300,769,330,6.6,42.85714286,47.14285714,2019,0,69,1
1701,89035,day,Bangladesh,New-Zealand,0,0.571428571,0,298,93,226,4.55033557,27.09090909,20.54545455,2019,1,-31,0
1702,89034,daynight,Bangladesh,New-Zealand,1,0.377777778,0,293,453,232,4.750853242,26.63636364,21.09090909,2019,1,-9,0
1703,89024,daynight,India,New-Zealand,1,0.516129032,0,299,1166,252,5.056856187,27.18181818,22.90909091,2019,1,19,1
1704,88127,day,New-Zealand,Pakistan,1,0.412698413,0,300,164,237,4.74,42.85714286,33.85714286,2019,0,7,0
1705,88103,daynight,Bangladesh,New-Zealand,0,0.410958904,0,296,45,244,4.945945946,26.90909091,22.18181818,2019,1,-7,0
1706,88097,day,Sri-Lanka,New-Zealand,0,0.285714286,0,176,644,136,4.636363636,16,12.36363636,2019,1,-89,0
1707,88140,day,New-Zealand,India,1,0.472727273,0,300,75,239,4.78,33.33333333,26.55555556,2019,0,11,1
1708,88116,day,India,Pakistan,0,0.472727273,0,300,75,336,6.72,50,56,2019,0,108,1
1709,88138,day,Sri-Lanka,India,1,0.391304348,0,300,179,264,5.28,37.5,33,2019,0,35,0
1710,88134,day,India,Bangladesh,1,0.412698413,0,300,164,314,6.28,30,31.4,2019,0,84,1
1711,88137,day,Pakistan,Bangladesh,1,0.462686567,0,300,10,315,6.3,30,31.5,2019,0,75,1
1712,94251,daynight,Pakistan,Sri-Lanka,1,0.458333333,1,300,487,305,6.1,37.5,38.125,2019,0,56,1
1713,94252,daynight,Sri-Lanka,Pakistan,1,0.458333333,0,300,487,297,5.94,30,29.7,2019,0,48,0
1714,93456,daynight,Sri-Lanka,Bangladesh,1,0.541984733,1,300,1004,294,5.88,33.33333333,32.66666667,2019,0,59,1
1715,93455,daynight,Bangladesh,Sri-Lanka,1,0.541984733,0,300,1004,238,4.76,33.33333333,26.44444444,2019,0,3,0
1716,93454,daynight,Sri-Lanka,Bangladesh,1,0.541984733,1,300,1004,314,6.28,33.33333333,34.88888889,2019,0,79,1
